0.846711 0.146037 0.34286
0.653746 0.157466 0.648882
0.343815 0.856767 0.153649
0.344114 0.839756 0.147251
0.34411 0.342445 0.639166
0.349611 0.344181 0.645177
0.650871 0.646692 0.853952
0.646083 0.641906 0.841543
0.351699 0.339407 0.639757
0.341194 0.348221 0.64351
0.860165 0.149274 0.351166
0.847159 0.157943 0.344879
0.348949 0.854181 0.146934
0.342091 0.36096 0.64789
0.658761 0.141421 0.643353
0.852784 0.144684 0.346685
0.643138 0.154708 0.657239
0.844583 0.152105 0.334383
0.847007 0.155532 0.368216
0.856793 0.150777 0.342905
0.352638 0.841214 0.147899
0.358678 0.356083 0.654955
0.354898 0.360784 0.653346
0.652413 0.16513 0.650326
0.353657 0.346376 0.650529
0.358139 0.843457 0.161151
0.363413 0.857931 0.154799
0.656146 0.14378 0.646081
0.346586 0.853712 0.151706
0.65346 0.658036 0.844919
0.647283 0.151246 0.645944
0.651334 0.649423 0.854213
0.849183 0.160746 0.347815
0.647738 0.144591 0.662688
0.63544 0.647039 0.842966
0.645352 0.646604 0.856803
0.643587 0.145396 0.647665
0.65243 0.153775 0.653712
0.342489 0.35133 0.655634
0.662988 0.168341 0.640376
0.846174 0.151522 0.34944
0.34127 0.357696 0.647825
0.352114 0.353323 0.649313
0.344325 0.854022 0.154909
0.649083 0.148264 0.644597
0.847898 0.151884 0.342689
0.351131 0.860108 0.151305
0.350856 0.85113 0.15713
0.844455 0.147009 0.347589
0.35155 0.349963 0.645622
0.362251 0.846001 0.145915
0.345305 0.857524 0.147851
0.35907 0.850344 0.138429
0.852161 0.154384 0.349754
0.35494 0.342528 0.648309
0.645012 0.646594 0.85031
0.852223 0.160927 0.343476
0.65073 0.163235 0.64012
0.650658 0.64848 0.851681
0.34456 0.850212 0.159917
0.646046 0.656771 0.848476
0.35853 0.356347 0.65222
0.341368 0.346697 0.638787
0.656181 0.657386 0.854021
0.356672 0.352636 0.649005
0.852544 0.147588 0.364006
0.347772 0.359196 0.632716
0.847829 0.143572 0.340122
0.340042 0.350463 0.651819
0.651223 0.154483 0.640802
0.359587 0.851958 0.140087
0.342561 0.84753 0.136731
0.650865 0.647551 0.847335
0.648983 0.654208 0.851873
0.359446 0.859456 0.153099
0.847959 0.149689 0.346826
0.645168 0.159312 0.654062
0.342968 0.85313 0.14717
0.648882 0.153299 0.65248
0.644168 0.145973 0.637543
0.348418 0.340609 0.660957
0.348847 0.845066 0.150514
0.647879 0.641939 0.859935
0.350138 0.840626 0.155324
0.853185 0.15506 0.347678
0.360512 0.856218 0.151238
0.34335 0.849902 0.166461
0.844956 0.152725 0.350207
0.340559 0.3508 0.637255
0.847198 0.154698 0.355942
0.663294 0.154922 0.644529
0.856622 0.14391 0.353426
0.35576 0.354462 0.660326
0.656298 0.647093 0.843353
0.353533 0.845996 0.147117
0.641253 0.646078 0.855943
0.348625 0.34215 0.649089
0.340788 0.848991 0.15058
0.339409 0.837304 0.157854
0.649707 0.153178 0.642224
0.639449 0.156108 0.652119
0.646669 0.153747 0.654329
0.851232 0.152231 0.352305
0.348817 0.854816 0.144342
0.851854 0.151633 0.340319
0.340926 0.349836 0.654425
0.641641 0.647147 0.854701
0.655803 0.649687 0.851574
0.347947 0.84674 0.14738
0.351759 0.852934 0.150391
0.85028 0.156276 0.348402
0.345117 0.846549 0.150067
0.645313 0.650866 0.856534
0.852326 0.153047 0.358672
0.353396 0.365995 0.646837
0.343638 0.86138 0.157634
0.653763 0.158505 0.642843
0.848808 0.149618 0.359421
0.854587 0.147957 0.350429
0.647737 0.64822 0.84339
0.635798 0.141844 0.639432
0.850357 0.145602 0.356537
0.650375 0.651981 0.835998
0.345289 0.852191 0.148996
0.664733 0.645631 0.843393
0.345303 0.344766 0.650997
0.653487 0.661407 0.8514
0.342984 0.851044 0.148674
0.845745 0.146158 0.349055
0.350578 0.850313 0.139513
0.351508 0.351455 0.648101
0.852854 0.147819 0.340601
0.642709 0.653404 0.864911
0.645572 0.657031 0.851008
0.653645 0.653296 0.846246
0.646575 0.151821 0.655646
0.352612 0.34213 0.65427
0.65217 0.649359 0.847788
0.667078 0.150495 0.643701
0.838214 0.143358 0.343946
0.363015 0.842086 0.148066
0.358034 0.345319 0.644989
0.341432 0.356425 0.645385
0.848891 0.154251 0.364623
0.348689 0.353814 0.639725
0.340847 0.360807 0.659335
0.657611 0.158846 0.653736
0.351978 0.350171 0.647623
0.651626 0.65561 0.847157
0.353279 0.35295 0.649778
0.658996 0.652462 0.856772
0.359689 0.344585 0.647263
0.849006 0.140835 0.343701
0.654411 0.638581 0.857065
0.65819 0.152589 0.645793
0.339336 0.343729 0.660506
0.349131 0.358784 0.650339
0.848458 0.142001 0.347706
0.345716 0.845272 0.156846
0.654387 0.149375 0.644192
0.837351 0.153297 0.348729
0.347673 0.349658 0.659491
0.84178 0.154165 0.350486
0.352961 0.343417 0.647698
0.844805 0.154132 0.353727
0.653054 0.655802 0.858799
0.847252 0.15688 0.345242
0.646616 0.143012 0.651416
0.356516 0.857038 0.147939
0.361894 0.847368 0.143366
0.652771 0.148883 0.652364
0.852552 0.158452 0.35995
0.355902 0.855524 0.14565
0.353333 0.342959 0.654262
0.346138 0.364375 0.65197
0.650762 0.65151 0.85606
0.643718 0.645665 0.845668
0.350327 0.342123 0.650982
0.345477 0.347417 0.651328
0.853182 0.157353 0.362612
0.350793 0.845522 0.154982
0.656264 0.1561 0.654721
0.656568 0.153439 0.64612
0.356005 0.851388 0.145547
0.658448 0.138822 0.666727
0.640321 0.658243 0.853427
0.361595 0.344077 0.649036
0.656024 0.148689 0.649711
0.850416 0.147978 0.338977
0.347558 0.347627 0.654166
0.64446 0.155665 0.656794
0.351944 0.84943 0.162095
0.648306 0.642122 0.84887
0.661828 0.647736 0.850517
0.65348 0.1542 0.660878
0.650088 0.651514 0.845048
0.340318 0.853759 0.140265
0.342761 0.846489 0.162262
0.65481 0.645022 0.865426
0.664487 0.652752 0.851676
0.635219 0.151358 0.636867
0.351044 0.848128 0.154272
0.356622 0.849793 0.152244
0.351812 0.346084 0.649246
0.85326 0.150885 0.349693
0.643395 0.641644 0.852403
0.649123 0.155828 0.644982
0.647105 0.155209 0.648607
0.3507 0.347215 0.656781
0.645233 0.151739 0.647492
0.358758 0.842104 0.147275
0.656001 0.147783 0.643683
0.363529 0.847655 0.146701
0.863866 0.13889 0.355589
0.355545 0.860515 0.148322
0.353157 0.843318 0.145424
0.651725 0.657158 0.843218
0.66641 0.652924 0.844779
0.353869 0.845344 0.139708
