0.29282 0.625584
0.641564 0.653724
0.38836 0.659017
0.632445 0.155215
0.638288 0.676661
0.379731 0.681769
0.352695 0.627359
0.354374 0.664681
0.320128 0.663965
0.310366 0.665032
0.655054 0.693464
0.62801 0.151476
0.675214 0.664217
0.60834 0.683308
0.380332 0.681333
0.611894 0.156383
0.404041 0.661067
0.671751 0.692698
0.305829 0.669919
0.360766 0.633931
0.654799 0.667999
0.650164 0.624329
0.667353 0.641503
0.664805 0.652155
0.662626 0.189961
0.676849 0.660291
0.362564 0.678169
0.680552 0.111048
0.689157 0.145256
0.682287 0.120679
0.664106 0.659533
0.350443 0.694199
0.645483 0.153915
0.357845 0.646568
0.338449 0.634076
0.311297 0.669623
0.338839 0.644476
0.606727 0.128149
0.343876 0.621869
0.611701 0.16143
0.666851 0.684506
0.646056 0.134657
0.646683 0.62408
0.367278 0.587773
0.62209 0.588442
0.608023 0.142763
0.337946 0.638148
0.633869 0.665336
0.618083 0.621227
0.641784 0.607211
0.304492 0.661233
0.667352 0.123525
0.331766 0.680609
0.335163 0.625065
0.352823 0.67108
0.684646 0.174599
0.627203 0.664696
0.352789 0.671275
0.628218 0.645816
0.579529 0.161579
0.733375 0.629864
0.641895 0.130396
0.325147 0.64592
0.372993 0.638958
0.36899 0.655616
0.365986 0.642705
0.637276 0.081641
0.37913 0.631245
0.693427 0.623849
0.684094 0.133706
0.322896 0.656236
0.624055 0.0699696
0.610113 0.675073
0.625788 0.189239
0.602218 0.184074
0.657044 0.146212
0.655556 0.624458
0.671056 0.630698
0.680699 0.117894
0.628822 0.145523
0.692462 0.671569
0.347614 0.634453
0.644109 0.203448
0.641949 0.150483
0.673298 0.14778
0.627534 0.663531
0.647697 0.646088
0.355462 0.63857
0.609848 0.663026
0.650897 0.729869
0.642658 0.652616
0.654955 0.615576
0.341956 0.670375
0.696836 0.118305
0.638377 0.174343
0.678164 0.632967
0.688961 0.636139
0.674027 0.672907
0.668277 0.646909
0.342222 0.66065
0.652759 0.13676
0.336787 0.630251
0.618138 0.674589
0.621797 0.144
0.351553 0.659959
0.623221 0.112591
0.649165 0.654082
0.688517 0.156912
0.646373 0.661817
0.659205 0.653575
0.640665 0.628618
0.350992 0.632518
0.680912 0.202181
0.349269 0.660043
0.674787 0.134835
0.398128 0.615167
0.669893 0.133001
0.34992 0.647167
0.658387 0.176881
0.609361 0.132272
0.630965 0.643144
0.359226 0.636039
0.619248 0.664808
0.634088 0.0940316
0.659046 0.167631
0.328404 0.684951
0.634577 0.63238
0.625852 0.617243
0.647191 0.106267
0.607669 0.650654
0.640689 0.137803
0.321408 0.679779
0.345484 0.629328
0.310419 0.629949
0.31763 0.694846
0.691955 0.119629
0.64995 0.153335
0.695945 0.658928
0.632312 0.643663
0.664139 0.674014
0.677503 0.685533
0.615782 0.679698
0.345919 0.654305
0.693519 0.173137
0.694846 0.706283
0.340142 0.654792
0.621345 0.668152
0.626259 0.131239
0.666282 0.638687
0.645738 0.641033
0.598247 0.147135
0.662405 0.658061
0.630921 0.141513
0.647374 0.666885
0.643968 0.160513
0.366905 0.695135
0.380894 0.689181
0.686272 0.644238
0.6534 0.16478
0.646395 0.171689
0.629305 0.177135
0.319077 0.686297
0.335965 0.629792
0.343909 0.653885
0.656132 0.163477
0.654609 0.138846
0.325054 0.650456
0.336145 0.647453
0.643874 0.61094
0.321542 0.636302
0.665064 0.135664
0.648009 0.135928
0.642324 0.635124
0.65953 0.141607
0.672969 0.653107
0.661222 0.681341
0.66758 0.1784
0.623298 0.667309
0.359643 0.662427
0.381044 0.576048
0.639364 0.632061
0.658834 0.16511
0.62486 0.159115
0.638883 0.104072
0.367874 0.648439
0.375452 0.642336
0.68044 0.599815
0.654669 0.722778
0.335411 0.660838
0.613703 0.164678
0.337524 0.645457
0.594188 0.652947
0.634985 0.603163
0.693114 0.67126
0.355344 0.634342
0.638507 0.626102
0.683175 0.135207
0.617019 0.136287
0.66062 0.63532
0.603313 0.665746
0.386431 0.683414
0.646009 0.667219
0.622646 0.655097
0.341061 0.645957
0.317472 0.616671
0.631066 0.664947
0.637637 0.650721
0.635627 0.152354
0.36725 0.672275
0.35518 0.651979
0.641569 0.656382
0.635116 0.111409
0.36076 0.685891
0.33476 0.648135
0.648707 0.139598
0.62984 0.126726
0.344987 0.659621
0.641626 0.664276
0.608454 0.134409
0.659934 0.678015
0.6292 0.632221
0.330824 0.628335
0.376308 0.646679
0.305665 0.640875
0.338814 0.675348
0.289785 0.713529
0.70012 0.183492
0.339078 0.659407
0.645653 0.147498
0.280897 0.635881
0.673681 0.618395
0.680521 0.183473
0.625673 0.683761
0.344579 0.650878
0.633971 0.217949
0.598743 0.145076
0.66234 0.149308
0.364187 0.638646
0.635567 0.644005
0.671296 0.16407
0.632233 0.156692
0.655596 0.651599
0.362518 0.64365
0.674566 0.612217
0.641056 0.148274
0.657072 0.194903
0.372662 0.690023
0.646894 0.670802
0.628891 0.172533
0.341561 0.664922
0.643305 0.674704
0.6899 0.124028
0.631625 0.660078
0.672046 0.154974
0.633054 0.172981
0.619532 0.115421
0.328205 0.655675
0.628668 0.178456
0.330687 0.603833
0.338452 0.684366
0.662529 0.123317
0.693185 0.67034
0.676924 0.133844
0.654617 0.12023
0.644394 0.110325
0.352937 0.608667
0.647413 0.614341
0.361484 0.619278
0.678523 0.0977417
0.429295 0.65298
