0.160815 0.346349 0.85574 0.648102
0.847023 0.147837 0.345086 0.348717
0.651535 0.663232 0.85165 0.844086
0.855157 0.857309 0.351812 0.660355
0.150651 0.352436 0.861343 0.647051
0.856445 0.143178 0.355487 0.348837
0.650248 0.659236 0.167718 0.14469
0.146639 0.860222 0.153205 0.152138
0.855054 0.851963 0.357724 0.661169
0.849396 0.150394 0.35106 0.343853
0.846341 0.154091 0.84289 0.14607
0.154504 0.344444 0.857671 0.647245
0.853631 0.847389 0.347481 0.654798
0.650076 0.649824 0.857246 0.852359
0.847422 0.148508 0.850929 0.163081
0.145392 0.846444 0.154961 0.351559
0.848684 0.153946 0.840114 0.158487
0.144602 0.346413 0.854523 0.647191
0.658576 0.652074 0.844304 0.844222
0.859711 0.854339 0.350643 0.641551
0.156374 0.842337 0.155648 0.144076
0.655257 0.650232 0.158395 0.140903
0.666057 0.649637 0.141899 0.149863
0.852675 0.850061 0.360475 0.640046
0.660083 0.647364 0.84691 0.847694
0.149468 0.849883 0.143096 0.151612
0.850951 0.83854 0.352937 0.641346
0.848459 0.14431 0.347947 0.359557
0.649583 0.657339 0.857315 0.858996
0.645997 0.645477 0.151088 0.150853
0.160986 0.836312 0.148993 0.347212
0.845353 0.137967 0.851164 0.157978
0.131319 0.353639 0.845645 0.65554
0.85758 0.84359 0.343625 0.657089
0.650912 0.658699 0.845568 0.854482
0.661678 0.642472 0.148263 0.145437
0.153148 0.842505 0.144372 0.338054
0.847056 0.848591 0.346552 0.654431
0.148461 0.855677 0.148752 0.337965
0.649328 0.660449 0.142346 0.156945
0.138897 0.351991 0.853281 0.64739
0.660239 0.65805 0.855416 0.844884
0.64523 0.648427 0.145319 0.140713
0.652115 0.654151 0.142971 0.150023
0.645987 0.643639 0.145032 0.155955
0.652223 0.647982 0.15046 0.161443
0.849923 0.146351 0.849001 0.152747
0.155198 0.355205 0.845841 0.633762
0.649725 0.642134 0.852451 0.84845
0.850377 0.148138 0.350145 0.351189
0.641496 0.64888 0.851658 0.855032
0.850176 0.150084 0.84338 0.152857
0.852009 0.848656 0.355234 0.65264
0.654799 0.648477 0.148016 0.157714
0.641729 0.651158 0.152282 0.158627
0.145839 0.346442 0.842641 0.644206
0.651492 0.659384 0.837991 0.83492
0.849607 0.845563 0.351378 0.651206
0.146819 0.837846 0.15369 0.152998
0.834832 0.148176 0.353937 0.352962
0.143063 0.85189 0.149548 0.155987
0.143983 0.342853 0.848036 0.649652
0.856065 0.85405 0.343608 0.643587
0.650514 0.661022 0.146633 0.143259
0.84589 0.147193 0.343804 0.33858
0.138096 0.34889 0.845632 0.65787
0.157682 0.853451 0.153351 0.34647
0.156456 0.351721 0.856209 0.641729
0.851379 0.152184 0.852136 0.148711
0.646556 0.65368 0.146422 0.140584
0.150817 0.344387 0.851055 0.646827
0.162548 0.850595 0.153891 0.159168
0.865265 0.147787 0.354997 0.352579
0.853086 0.8487 0.349609 0.643783
0.860575 0.141034 0.844883 0.151788
0.155126 0.840485 0.143009 0.360408
0.158027 0.356331 0.846777 0.643769
0.839678 0.145286 0.345069 0.357939
0.64305 0.649714 0.13679 0.152351
0.149734 0.863624 0.15528 0.35197
0.156831 0.850399 0.137314 0.147602
0.649514 0.653871 0.852662 0.853303
0.84723 0.147842 0.8615 0.136504
0.146872 0.352097 0.855197 0.650447
0.839411 0.154484 0.843971 0.155699
0.150912 0.345273 0.854398 0.645685
0.149119 0.847966 0.15749 0.150356
0.854133 0.84863 0.34889 0.64962
0.644167 0.647185 0.850835 0.85305
0.153563 0.347924 0.858333 0.650709
0.849592 0.155296 0.846795 0.145197
0.140798 0.857628 0.158266 0.347005
0.836827 0.147504 0.85274 0.156181
0.157147 0.355146 0.838993 0.655605
0.856217 0.853643 0.355749 0.645814
0.853666 0.159141 0.341637 0.363301
0.656386 0.656391 0.852152 0.855118
0.857105 0.14912 0.84521 0.143035
0.659563 0.647628 0.847953 0.846449
0.144989 0.353162 0.848548 0.652123
0.142906 0.855467 0.153643 0.338309
0.858138 0.144925 0.34802 0.353789
0.847964 0.154029 0.852911 0.15062
0.141561 0.362419 0.857133 0.664073
0.150052 0.852409 0.15475 0.157096
0.850244 0.153447 0.861219 0.153396
0.849797 0.155831 0.357144 0.343237
0.838697 0.153766 0.349202 0.349077
0.844327 0.153416 0.355586 0.351583
0.652719 0.647015 0.161118 0.15889
0.63973 0.661182 0.853217 0.862789
0.651764 0.649751 0.152169 0.148884
0.849484 0.842829 0.347486 0.650453
0.8412 0.842708 0.347335 0.647619
0.150999 0.84652 0.155238 0.153643
0.843758 0.84373 0.351482 0.645155
0.646759 0.648118 0.850094 0.834808
0.847528 0.153995 0.35717 0.336861
0.650749 0.646877 0.845928 0.854474
0.850939 0.832961 0.34 0.651574
0.148498 0.853985 0.151935 0.343667
0.633868 0.646613 0.850133 0.848532
0.855668 0.143506 0.350857 0.357487
0.844859 0.14593 0.361008 0.350741
0.853848 0.851992 0.354544 0.64925
0.855302 0.140135 0.852313 0.141425
0.146462 0.845497 0.15292 0.145517
0.15576 0.851335 0.147614 0.163199
0.835422 0.15022 0.854201 0.140388
0.847078 0.148616 0.855001 0.14616
0.149264 0.349763 0.84985 0.65414
0.658865 0.657668 0.843664 0.85912
0.14807 0.842432 0.150005 0.149352
0.64036 0.652775 0.840778 0.84825
0.653359 0.654301 0.155716 0.147565
0.149336 0.356656 0.8571 0.648124
0.852169 0.142511 0.84227 0.14806
0.84972 0.163148 0.343187 0.351341
0.850632 0.157537 0.348382 0.354005
0.156702 0.845682 0.15884 0.361937
0.84819 0.858831 0.349188 0.658785
0.858446 0.146556 0.851574 0.148195
0.850259 0.1516 0.848929 0.144724
0.14999 0.846068 0.137316 0.148951
0.643669 0.643545 0.162528 0.157257
0.152746 0.852467 0.151479 0.356016
0.857599 0.137802 0.843969 0.151948
0.852016 0.850536 0.359566 0.644968
0.145436 0.841142 0.145567 0.350254
0.142666 0.349768 0.855036 0.646034
0.644149 0.658173 0.837849 0.85041
0.154472 0.852988 0.153745 0.163893
0.644147 0.647814 0.147086 0.148502
0.144212 0.855468 0.147137 0.161974
0.643047 0.652599 0.855302 0.850168
0.149341 0.837897 0.154273 0.139272
0.143338 0.84949 0.146953 0.15136
0.652325 0.651287 0.847205 0.847901
0.85371 0.846453 0.348485 0.644709
0.647032 0.644505 0.145239 0.158604
0.852061 0.850171 0.349602 0.654176
0.649886 0.646096 0.14673 0.149719
0.851453 0.149658 0.853919 0.151781
0.845237 0.144443 0.356659 0.352036
0.157202 0.848695 0.139192 0.338442
0.844772 0.854347 0.336448 0.64622
0.841159 0.860529 0.352388 0.639904
0.652149 0.659587 0.851102 0.839855
0.647963 0.648819 0.849605 0.840989
0.651135 0.656807 0.851091 0.844514
0.145479 0.852222 0.150899 0.145603
0.150138 0.851593 0.149724 0.353885
0.650845 0.650947 0.155127 0.159307
0.142299 0.345505 0.852843 0.664691
0.849693 0.139084 0.852122 0.134848
0.854001 0.148746 0.34187 0.357614
0.657355 0.652069 0.153564 0.163579
0.15236 0.843173 0.144062 0.153758
0.147166 0.356279 0.848041 0.654089
0.849488 0.161327 0.348425 0.344338
0.652885 0.657333 0.150649 0.154733
0.851362 0.148814 0.858372 0.153441
0.840182 0.849106 0.348775 0.658659
0.156935 0.851524 0.160758 0.34681
0.848839 0.145001 0.34831 0.350447
0.659367 0.653652 0.840411 0.844109
0.851197 0.14429 0.846522 0.141459
0.838573 0.151994 0.851586 0.149599
0.856868 0.848991 0.353269 0.654149
0.155142 0.350277 0.852996 0.661449
0.142232 0.85838 0.155481 0.356372
0.840996 0.146356 0.845494 0.145553
0.837288 0.839135 0.353583 0.654938
0.148931 0.355658 0.852553 0.645973
0.143485 0.848934 0.1577 0.342177
0.851229 0.152703 0.347763 0.342994
0.853606 0.142489 0.8545 0.145984
0.642645 0.663257 0.852489 0.849415
0.843146 0.138732 0.86152 0.149264
0.851881 0.153322 0.84143 0.143795
0.652889 0.643916 0.152504 0.149173
0.14284 0.84729 0.145899 0.159906
0.8556 0.857211 0.353407 0.655204
0.160696 0.848475 0.148841 0.141655
0.845697 0.146746 0.357438 0.346658
0.856112 0.157008 0.356797 0.35425
0.85137 0.146129 0.851726 0.158353
0.649619 0.658247 0.851374 0.849331
0.643535 0.646976 0.16015 0.155791
0.847175 0.149204 0.358298 0.352833
0.654279 0.645578 0.150249 0.152302
0.151917 0.843694 0.152666 0.145463
0.852056 0.148734 0.355762 0.357848
0.85461 0.146047 0.33772 0.349402
0.146931 0.840715 0.152957 0.345719
