0.360005 0.863151 0.661024
0.350075 0.156022 0.349708
0.151914 0.858253 0.149393
0.348968 0.15382 0.346059
0.648993 0.159445 0.147325
0.641783 0.14859 0.135643
0.352802 0.854412 0.652739
0.658748 0.141616 0.146558
0.146426 0.849291 0.138499
0.348542 0.147957 0.345635
0.654619 0.142129 0.141495
0.335737 0.144673 0.353666
0.343498 0.145947 0.346682
0.154022 0.84954 0.161202
0.350827 0.840966 0.656237
0.148769 0.844269 0.156402
0.339489 0.142063 0.345329
0.647406 0.150095 0.159298
0.350431 0.852764 0.656648
0.351769 0.147883 0.358464
0.652066 0.144547 0.151524
0.345878 0.148391 0.345292
0.657406 0.148747 0.152827
0.156634 0.852372 0.153152
0.646115 0.147992 0.150868
0.358808 0.857139 0.642924
0.345187 0.149471 0.344935
0.650684 0.161765 0.149119
0.146489 0.854725 0.155319
0.356628 0.166357 0.352112
0.357749 0.858106 0.652987
0.654175 0.147494 0.154745
0.656979 0.153215 0.150583
0.156081 0.843412 0.1456
0.34402 0.145219 0.351305
0.646727 0.154063 0.151573
0.343857 0.150155 0.354052
0.348903 0.15418 0.344659
0.155176 0.839727 0.146573
0.152875 0.846827 0.149516
0.362003 0.85826 0.644856
0.152256 0.852159 0.151285
0.344922 0.149675 0.356973
0.356736 0.144136 0.346254
0.34949 0.856334 0.654185
0.352076 0.849305 0.640472
0.652056 0.158003 0.155469
0.653957 0.15638 0.150629
0.34758 0.149772 0.350234
0.351989 0.151356 0.346089
0.638185 0.148351 0.156178
0.352176 0.152857 0.34841
0.351288 0.155452 0.351843
0.354893 0.147271 0.347378
0.154704 0.840855 0.152402
0.153172 0.861231 0.152064
0.346945 0.151782 0.346576
0.347222 0.152764 0.35755
0.348628 0.844226 0.65589
0.339044 0.850844 0.658324
0.146837 0.851102 0.145545
0.647713 0.154338 0.149656
0.636109 0.161519 0.140527
0.35178 0.855797 0.657952
0.151066 0.845165 0.159552
0.152894 0.839608 0.159944
0.642616 0.152257 0.153765
0.356074 0.142212 0.344988
0.15487 0.858968 0.141681
0.354705 0.150258 0.344236
0.360396 0.158284 0.354902
0.350098 0.849135 0.651804
0.344098 0.140795 0.333816
0.655208 0.146405 0.149376
0.139509 0.839428 0.157168
0.149824 0.855181 0.156441
0.340217 0.162262 0.345498
0.355049 0.145496 0.351812
0.359007 0.859645 0.653378
0.349749 0.140847 0.356769
0.14917 0.855532 0.147353
0.353071 0.857152 0.650679
0.647721 0.146199 0.145831
0.36332 0.852205 0.652018
0.353051 0.146338 0.341022
0.340502 0.847942 0.655028
0.145493 0.856646 0.149409
0.356901 0.845246 0.654153
